customer_no,recency_days,frequency,monetary,R_bin,F_bin,M_bin,R_score,F_score,M_score,RFM_code,RFM_segment
17507,261,2,4299.85,"(185.0, 373.0]","(0.999, 2.0]","(3327.398, 6838.912]",1,1,3,113,Hibernating
17508,5,3,13280.47,"(-0.001, 14.0]","(2.0, 3.0]","(6838.912, 14660.55]",5,2,4,524,Lost
17509,57,8,42487.2,"(35.0, 75.0]","(5.0, 207.0]","(14660.55, 2112282.03]",3,4,5,345,Loyal
17510,24,1,2509.46,"(14.0, 35.0]","(0.999, 2.0]","(1491.454, 3327.398]",4,1,2,412,Lost
17511,2,31,639006.19,"(-0.001, 14.0]","(5.0, 207.0]","(14660.55, 2112282.03]",5,4,5,545,Champions
17512,28,11,35003.71,"(14.0, 35.0]","(5.0, 207.0]","(14660.55, 2112282.03]",4,4,5,445,Champions
17513,72,2,7071.12,"(35.0, 75.0]","(0.999, 2.0]","(6838.912, 14660.55]",3,1,4,314,Lost
17514,128,1,1473.66,"(75.0, 185.0]","(0.999, 2.0]","(5.968999999999999, 1491.454]",2,1,1,211,About to Sleep
17515,31,6,3842.67,"(14.0, 35.0]","(5.0, 207.0]","(3327.398, 6838.912]",4,4,3,443,Loyal
17516,15,7,5246.25,"(14.0, 35.0]","(5.0, 207.0]","(3327.398, 6838.912]",4,4,3,443,Loyal
17517,308,1,1203.22,"(185.0, 373.0]","(0.999, 2.0]","(5.968999999999999, 1491.454]",1,1,1,111,Hibernating
17519,17,6,14558.74,"(14.0, 35.0]","(5.0, 207.0]","(6838.912, 14660.55]",4,4,4,444,Champions
17520,53,2,8887.34,"(35.0, 75.0]","(0.999, 2.0]","(6838.912, 14660.55]",3,1,4,314,Lost
17521,5,4,6066.69,"(-0.001, 14.0]","(3.0, 5.0]","(3327.398, 6838.912]",5,3,3,533,Potential Loyalist
17522,1,6,16375.62,"(-0.001, 14.0]","(5.0, 207.0]","(14660.55, 2112282.03]",5,4,5,545,Champions
17523,11,4,7216.98,"(-0.001, 14.0]","(3.0, 5.0]","(6838.912, 14660.55]",5,3,4,534,Lost
17524,361,1,1070.99,"(185.0, 373.0]","(0.999, 2.0]","(5.968999999999999, 1491.454]",1,1,1,111,Hibernating
17525,359,1,1273.9,"(185.0, 373.0]","(0.999, 2.0]","(5.968999999999999, 1491.454]",1,1,1,111,Hibernating
17526,4,5,4540.27,"(-0.001, 14.0]","(3.0, 5.0]","(3327.398, 6838.912]",5,3,3,533,Potential Loyalist
17527,53,4,5964.51,"(35.0, 75.0]","(3.0, 5.0]","(3327.398, 6838.912]",3,3,3,333,Needs Attention
17528,1,8,22264.02,"(-0.001, 14.0]","(5.0, 207.0]","(14660.55, 2112282.03]",5,4,5,545,Champions
17530,1,11,19622.35,"(-0.001, 14.0]","(5.0, 207.0]","(14660.55, 2112282.03]",5,4,5,545,Champions
17531,190,1,1698.08,"(185.0, 373.0]","(0.999, 2.0]","(1491.454, 3327.398]",1,1,2,112,Hibernating
17534,53,1,1284.56,"(35.0, 75.0]","(0.999, 2.0]","(5.968999999999999, 1491.454]",3,1,1,311,Lost
17535,280,1,1562.38,"(185.0, 373.0]","(0.999, 2.0]","(1491.454, 3327.398]",1,1,2,112,Hibernating
17536,177,2,4629.71,"(75.0, 185.0]","(0.999, 2.0]","(3327.398, 6838.912]",2,1,3,213,About to Sleep
17537,5,3,8193.56,"(-0.001, 14.0]","(2.0, 3.0]","(6838.912, 14660.55]",5,2,4,524,Lost
17538,25,2,1485.32,"(14.0, 35.0]","(0.999, 2.0]","(5.968999999999999, 1491.454]",4,1,1,411,Lost
17539,206,1,445.88,"(185.0, 373.0]","(0.999, 2.0]","(5.968999999999999, 1491.454]",1,1,1,111,Hibernating
17540,24,3,3818.61,"(14.0, 35.0]","(2.0, 3.0]","(3327.398, 6838.912]",4,2,3,423,Potential Loyalist
17541,234,1,5047.29,"(185.0, 373.0]","(0.999, 2.0]","(3327.398, 6838.912]",1,1,3,113,Hibernating
17542,269,1,1548.39,"(185.0, 373.0]","(0.999, 2.0]","(1491.454, 3327.398]",1,1,2,112,Hibernating
17544,373,1,17365.96,"(185.0, 373.0]","(0.999, 2.0]","(14660.55, 2112282.03]",1,1,5,115,Hibernating
17545,43,4,4240.48,"(35.0, 75.0]","(3.0, 5.0]","(3327.398, 6838.912]",3,3,3,333,Needs Attention
17546,198,1,1165.72,"(185.0, 373.0]","(0.999, 2.0]","(5.968999999999999, 1491.454]",1,1,1,111,Hibernating
17548,233,1,700.32,"(185.0, 373.0]","(0.999, 2.0]","(5.968999999999999, 1491.454]",1,1,1,111,Hibernating
17549,23,3,5922.96,"(14.0, 35.0]","(2.0, 3.0]","(3327.398, 6838.912]",4,2,3,423,Potential Loyalist
17550,197,3,1155.2,"(185.0, 373.0]","(2.0, 3.0]","(5.968999999999999, 1491.454]",1,2,1,121,Hibernating
17551,359,1,1851.89,"(185.0, 373.0]","(0.999, 2.0]","(1491.454, 3327.398]",1,1,2,112,Hibernating
17552,60,4,8018.08,"(35.0, 75.0]","(3.0, 5.0]","(6838.912, 14660.55]",3,3,4,334,Lost
17553,129,1,12265.36,"(75.0, 185.0]","(0.999, 2.0]","(6838.912, 14660.55]",2,1,4,214,About to Sleep
17554,1,6,27716.96,"(-0.001, 14.0]","(5.0, 207.0]","(14660.55, 2112282.03]",5,4,5,545,Champions
17555,19,2,3998.68,"(14.0, 35.0]","(0.999, 2.0]","(3327.398, 6838.912]",4,1,3,413,Lost
17556,205,2,2611.17,"(185.0, 373.0]","(0.999, 2.0]","(1491.454, 3327.398]",1,1,2,112,Hibernating
17557,14,3,3099.53,"(-0.001, 14.0]","(2.0, 3.0]","(1491.454, 3327.398]",5,2,2,522,Potential Loyalist
17558,373,1,153.5,"(185.0, 373.0]","(0.999, 2.0]","(5.968999999999999, 1491.454]",1,1,1,111,Hibernating
17560,94,5,7193.36,"(75.0, 185.0]","(3.0, 5.0]","(6838.912, 14660.55]",2,3,4,234,Lost
17561,19,1,1643.9,"(14.0, 35.0]","(0.999, 2.0]","(1491.454, 3327.398]",4,1,2,412,Lost
17562,14,7,8168.14,"(-0.001, 14.0]","(5.0, 207.0]","(6838.912, 14660.55]",5,4,4,544,Champions
17564,24,3,1961.61,"(14.0, 35.0]","(2.0, 3.0]","(1491.454, 3327.398]",4,2,2,422,Potential Loyalist
17566,8,2,4798.32,"(-0.001, 14.0]","(0.999, 2.0]","(3327.398, 6838.912]",5,1,3,513,Lost
17567,7,8,29487.55,"(-0.001, 14.0]","(5.0, 207.0]","(14660.55, 2112282.03]",5,4,5,545,Champions
17569,332,1,1982.37,"(185.0, 373.0]","(0.999, 2.0]","(1491.454, 3327.398]",1,1,2,112,Hibernating
17571,50,4,10650.4,"(35.0, 75.0]","(3.0, 5.0]","(6838.912, 14660.55]",3,3,4,334,Lost
17572,71,4,1206.16,"(35.0, 75.0]","(3.0, 5.0]","(5.968999999999999, 1491.454]",3,3,1,331,Price Sensitive
17573,29,3,3547.27,"(14.0, 35.0]","(2.0, 3.0]","(3327.398, 6838.912]",4,2,3,423,Potential Loyalist
17574,242,1,917.59,"(185.0, 373.0]","(0.999, 2.0]","(5.968999999999999, 1491.454]",1,1,1,111,Hibernating
17576,8,19,23034.86,"(-0.001, 14.0]","(5.0, 207.0]","(14660.55, 2112282.03]",5,4,5,545,Champions
17578,218,1,1561.56,"(185.0, 373.0]","(0.999, 2.0]","(1491.454, 3327.398]",1,1,2,112,Hibernating
17579,4,3,2537.87,"(-0.001, 14.0]","(2.0, 3.0]","(1491.454, 3327.398]",5,2,2,522,Potential Loyalist
17580,252,3,1109.76,"(185.0, 373.0]","(2.0, 3.0]","(5.968999999999999, 1491.454]",1,2,1,121,Hibernating
17581,0,25,56242.15,"(-0.001, 14.0]","(5.0, 207.0]","(14660.55, 2112282.03]",5,4,5,545,Champions
17582,236,1,1440.38,"(185.0, 373.0]","(0.999, 2.0]","(5.968999999999999, 1491.454]",1,1,1,111,Hibernating
17584,7,2,4593.87,"(-0.001, 14.0]","(0.999, 2.0]","(3327.398, 6838.912]",5,1,3,513,Lost
17585,109,4,18263.04,"(75.0, 185.0]","(3.0, 5.0]","(14660.55, 2112282.03]",2,3,5,235,Lost
17588,100,4,8212.83,"(75.0, 185.0]","(3.0, 5.0]","(6838.912, 14660.55]",2,3,4,234,Lost
17589,60,4,17867.77,"(35.0, 75.0]","(3.0, 5.0]","(14660.55, 2112282.03]",3,3,5,335,Lost
17590,2,3,8931.82,"(-0.001, 14.0]","(2.0, 3.0]","(6838.912, 14660.55]",5,2,4,524,Lost
17591,73,7,12611.43,"(35.0, 75.0]","(5.0, 207.0]","(6838.912, 14660.55]",3,4,4,344,Loyal
17593,3,5,31509.62,"(-0.001, 14.0]","(3.0, 5.0]","(14660.55, 2112282.03]",5,3,5,535,Lost
17594,85,3,4619.19,"(75.0, 185.0]","(2.0, 3.0]","(3327.398, 6838.912]",2,2,3,223,Needs Attention
17595,12,3,1961.16,"(-0.001, 14.0]","(2.0, 3.0]","(1491.454, 3327.398]",5,2,2,522,Potential Loyalist
17596,23,8,50791.94,"(14.0, 35.0]","(5.0, 207.0]","(14660.55, 2112282.03]",4,4,5,445,Champions
17597,213,1,13911.12,"(185.0, 373.0]","(0.999, 2.0]","(6838.912, 14660.55]",1,1,4,114,Hibernating
17600,17,1,1049.76,"(14.0, 35.0]","(0.999, 2.0]","(5.968999999999999, 1491.454]",4,1,1,411,Lost
17601,29,2,1547.64,"(14.0, 35.0]","(0.999, 2.0]","(1491.454, 3327.398]",4,1,2,412,Lost
17602,2,6,42935.99,"(-0.001, 14.0]","(5.0, 207.0]","(14660.55, 2112282.03]",5,4,5,545,Champions
17603,78,1,2075.24,"(75.0, 185.0]","(0.999, 2.0]","(1491.454, 3327.398]",2,1,2,212,About to Sleep
17604,217,2,2049.28,"(185.0, 373.0]","(0.999, 2.0]","(1491.454, 3327.398]",1,1,2,112,Hibernating
17608,33,2,2551.34,"(14.0, 35.0]","(0.999, 2.0]","(1491.454, 3327.398]",4,1,2,412,Lost
17609,40,5,7782.3,"(35.0, 75.0]","(3.0, 5.0]","(6838.912, 14660.55]",3,3,4,334,Lost
17611,7,15,28957.75,"(-0.001, 14.0]","(5.0, 207.0]","(14660.55, 2112282.03]",5,4,5,545,Champions
17612,53,6,18688.29,"(35.0, 75.0]","(5.0, 207.0]","(14660.55, 2112282.03]",3,4,5,345,Loyal
17613,22,14,29004.84,"(14.0, 35.0]","(5.0, 207.0]","(14660.55, 2112282.03]",4,4,5,445,Champions
17614,57,1,2833.19,"(35.0, 75.0]","(0.999, 2.0]","(1491.454, 3327.398]",3,1,2,312,Lost
17615,130,3,1772.93,"(75.0, 185.0]","(2.0, 3.0]","(1491.454, 3327.398]",2,2,2,222,Needs Attention
17616,173,3,2880.64,"(75.0, 185.0]","(2.0, 3.0]","(1491.454, 3327.398]",2,2,2,222,Needs Attention
17618,5,4,21151.1,"(-0.001, 14.0]","(3.0, 5.0]","(14660.55, 2112282.03]",5,3,5,535,Lost
17619,312,1,1525.64,"(185.0, 373.0]","(0.999, 2.0]","(1491.454, 3327.398]",1,1,2,112,Hibernating
17620,59,1,698.4,"(35.0, 75.0]","(0.999, 2.0]","(5.968999999999999, 1491.454]",3,1,1,311,Lost
17621,21,3,6681.86,"(14.0, 35.0]","(2.0, 3.0]","(3327.398, 6838.912]",4,2,3,423,Potential Loyalist
17623,32,1,3256.0,"(14.0, 35.0]","(0.999, 2.0]","(1491.454, 3327.398]",4,1,2,412,Lost
17624,14,2,5100.7,"(-0.001, 14.0]","(0.999, 2.0]","(3327.398, 6838.912]",5,1,3,513,Lost
17625,18,4,14370.8,"(14.0, 35.0]","(3.0, 5.0]","(6838.912, 14660.55]",4,3,4,434,Lost
17628,81,1,887.12,"(75.0, 185.0]","(0.999, 2.0]","(5.968999999999999, 1491.454]",2,1,1,211,About to Sleep
17629,5,8,17230.36,"(-0.001, 14.0]","(5.0, 207.0]","(14660.55, 2112282.03]",5,4,5,545,Champions
17630,169,2,2135.56,"(75.0, 185.0]","(0.999, 2.0]","(1491.454, 3327.398]",2,1,2,212,About to Sleep
17631,1,3,3185.55,"(-0.001, 14.0]","(2.0, 3.0]","(1491.454, 3327.398]",5,2,2,522,Potential Loyalist
17633,31,5,7179.11,"(14.0, 35.0]","(3.0, 5.0]","(6838.912, 14660.55]",4,3,4,434,Lost
17634,36,9,11030.33,"(35.0, 75.0]","(5.0, 207.0]","(6838.912, 14660.55]",3,4,4,344,Loyal
17636,19,1,1917.16,"(14.0, 35.0]","(0.999, 2.0]","(1491.454, 3327.398]",4,1,2,412,Lost
17637,31,3,3487.59,"(14.0, 35.0]","(2.0, 3.0]","(3327.398, 6838.912]",4,2,3,423,Potential Loyalist
17638,234,1,3562.76,"(185.0, 373.0]","(0.999, 2.0]","(3327.398, 6838.912]",1,1,3,113,Hibernating
17639,276,1,613.41,"(185.0, 373.0]","(0.999, 2.0]","(5.968999999999999, 1491.454]",1,1,1,111,Hibernating
17640,86,1,3199.34,"(75.0, 185.0]","(0.999, 2.0]","(1491.454, 3327.398]",2,1,2,212,About to Sleep
17642,119,3,9478.84,"(75.0, 185.0]","(2.0, 3.0]","(6838.912, 14660.55]",2,2,4,224,About to Sleep
17643,373,1,831.87,"(185.0, 373.0]","(0.999, 2.0]","(5.968999999999999, 1491.454]",1,1,1,111,Hibernating
17644,1,12,22780.41,"(-0.001, 14.0]","(5.0, 207.0]","(14660.55, 2112282.03]",5,4,5,545,Champions
17646,219,4,16444.31,"(185.0, 373.0]","(3.0, 5.0]","(14660.55, 2112282.03]",1,3,5,135,Lost
17647,65,1,443.8,"(35.0, 75.0]","(0.999, 2.0]","(5.968999999999999, 1491.454]",3,1,1,311,Lost
17648,60,5,6881.98,"(35.0, 75.0]","(3.0, 5.0]","(6838.912, 14660.55]",3,3,4,334,Lost
17649,138,1,4490.89,"(75.0, 185.0]","(0.999, 2.0]","(3327.398, 6838.912]",2,1,3,213,About to Sleep
17650,21,2,2502.01,"(14.0, 35.0]","(0.999, 2.0]","(1491.454, 3327.398]",4,1,2,412,Lost
17651,11,11,31376.22,"(-0.001, 14.0]","(5.0, 207.0]","(14660.55, 2112282.03]",5,4,5,545,Champions
17652,25,13,30114.03,"(14.0, 35.0]","(5.0, 207.0]","(14660.55, 2112282.03]",4,4,5,445,Champions
17653,36,4,15531.85,"(35.0, 75.0]","(3.0, 5.0]","(14660.55, 2112282.03]",3,3,5,335,Lost
17654,277,1,540.69,"(185.0, 373.0]","(0.999, 2.0]","(5.968999999999999, 1491.454]",1,1,1,111,Hibernating
17655,10,7,13209.99,"(-0.001, 14.0]","(5.0, 207.0]","(6838.912, 14660.55]",5,4,4,544,Champions
17656,73,6,16066.92,"(35.0, 75.0]","(5.0, 207.0]","(14660.55, 2112282.03]",3,4,5,345,Loyal
17658,25,2,6923.96,"(14.0, 35.0]","(0.999, 2.0]","(6838.912, 14660.55]",4,1,4,414,Lost
17659,17,12,18401.59,"(14.0, 35.0]","(5.0, 207.0]","(14660.55, 2112282.03]",4,4,5,445,Champions
17660,141,2,3023.73,"(75.0, 185.0]","(0.999, 2.0]","(1491.454, 3327.398]",2,1,2,212,About to Sleep
17663,25,9,16665.06,"(14.0, 35.0]","(5.0, 207.0]","(14660.55, 2112282.03]",4,4,5,445,Champions
17664,18,2,6748.3,"(14.0, 35.0]","(0.999, 2.0]","(3327.398, 6838.912]",4,1,3,413,Lost
17665,213,1,815.77,"(185.0, 373.0]","(0.999, 2.0]","(5.968999999999999, 1491.454]",1,1,1,111,Hibernating
17666,3,2,5553.68,"(-0.001, 14.0]","(0.999, 2.0]","(3327.398, 6838.912]",5,1,3,513,Lost
17667,66,8,24051.41,"(35.0, 75.0]","(5.0, 207.0]","(14660.55, 2112282.03]",3,4,5,345,Loyal
17668,1,2,867.37,"(-0.001, 14.0]","(0.999, 2.0]","(5.968999999999999, 1491.454]",5,1,1,511,Lost
17669,42,7,14267.1,"(35.0, 75.0]","(5.0, 207.0]","(6838.912, 14660.55]",3,4,4,344,Loyal
17670,227,1,1338.14,"(185.0, 373.0]","(0.999, 2.0]","(5.968999999999999, 1491.454]",1,1,1,111,Hibernating
17671,15,4,8030.8,"(14.0, 35.0]","(3.0, 5.0]","(6838.912, 14660.55]",4,3,4,434,Lost
17672,50,2,20577.0,"(35.0, 75.0]","(0.999, 2.0]","(14660.55, 2112282.03]",3,1,5,315,Lost
17673,1,6,16417.8,"(-0.001, 14.0]","(5.0, 207.0]","(14660.55, 2112282.03]",5,4,5,545,Champions
17674,74,2,7453.48,"(35.0, 75.0]","(0.999, 2.0]","(6838.912, 14660.55]",3,1,4,314,Lost
17675,1,31,97116.99,"(-0.001, 14.0]","(5.0, 207.0]","(14660.55, 2112282.03]",5,4,5,545,Champions
17676,4,6,8864.62,"(-0.001, 14.0]","(5.0, 207.0]","(6838.912, 14660.55]",5,4,4,544,Champions
17677,1,30,83135.63,"(-0.001, 14.0]","(5.0, 207.0]","(14660.55, 2112282.03]",5,4,5,545,Champions
17678,263,1,2427.22,"(185.0, 373.0]","(0.999, 2.0]","(1491.454, 3327.398]",1,1,2,112,Hibernating
17679,52,2,9514.26,"(35.0, 75.0]","(0.999, 2.0]","(6838.912, 14660.55]",3,1,4,314,Lost
17680,23,2,2881.62,"(14.0, 35.0]","(0.999, 2.0]","(1491.454, 3327.398]",4,1,2,412,Lost
17682,10,7,12084.8,"(-0.001, 14.0]","(5.0, 207.0]","(6838.912, 14660.55]",5,4,4,544,Champions
17683,4,1,14.48,"(-0.001, 14.0]","(0.999, 2.0]","(5.968999999999999, 1491.454]",5,1,1,511,Lost
17684,43,2,9147.47,"(35.0, 75.0]","(0.999, 2.0]","(6838.912, 14660.55]",3,1,4,314,Lost
17685,16,7,21712.83,"(14.0, 35.0]","(5.0, 207.0]","(14660.55, 2112282.03]",4,4,5,445,Champions
17686,7,7,26591.23,"(-0.001, 14.0]","(5.0, 207.0]","(14660.55, 2112282.03]",5,4,5,545,Champions
17690,30,15,24757.11,"(14.0, 35.0]","(5.0, 207.0]","(14660.55, 2112282.03]",4,4,5,445,Champions
17691,358,2,1670.98,"(185.0, 373.0]","(0.999, 2.0]","(1491.454, 3327.398]",1,1,2,112,Hibernating
17692,127,5,7261.35,"(75.0, 185.0]","(3.0, 5.0]","(6838.912, 14660.55]",2,3,4,234,Lost
17693,137,2,14038.02,"(75.0, 185.0]","(0.999, 2.0]","(6838.912, 14660.55]",2,1,4,214,About to Sleep
17694,141,1,2176.38,"(75.0, 185.0]","(0.999, 2.0]","(1491.454, 3327.398]",2,1,2,212,About to Sleep
17695,131,2,8768.26,"(75.0, 185.0]","(0.999, 2.0]","(6838.912, 14660.55]",2,1,4,214,About to Sleep
17696,38,8,20341.64,"(35.0, 75.0]","(5.0, 207.0]","(14660.55, 2112282.03]",3,4,5,345,Loyal
17697,161,2,1315.75,"(75.0, 185.0]","(0.999, 2.0]","(5.968999999999999, 1491.454]",2,1,1,211,About to Sleep
17698,260,1,1112.07,"(185.0, 373.0]","(0.999, 2.0]","(5.968999999999999, 1491.454]",1,1,1,111,Hibernating
17699,4,1,14.48,"(-0.001, 14.0]","(0.999, 2.0]","(5.968999999999999, 1491.454]",5,1,1,511,Lost
17700,16,4,13158.74,"(14.0, 35.0]","(3.0, 5.0]","(6838.912, 14660.55]",4,3,4,434,Lost
17701,252,1,1306.76,"(185.0, 373.0]","(0.999, 2.0]","(5.968999999999999, 1491.454]",1,1,1,111,Hibernating
17702,30,4,11490.91,"(14.0, 35.0]","(3.0, 5.0]","(6838.912, 14660.55]",4,3,4,434,Lost
17703,35,4,6872.05,"(14.0, 35.0]","(3.0, 5.0]","(6838.912, 14660.55]",4,3,4,434,Lost
17704,168,2,4301.49,"(75.0, 185.0]","(0.999, 2.0]","(3327.398, 6838.912]",2,1,3,213,About to Sleep
17705,3,9,9594.0,"(-0.001, 14.0]","(5.0, 207.0]","(6838.912, 14660.55]",5,4,4,544,Champions
17706,4,17,47278.36,"(-0.001, 14.0]","(5.0, 207.0]","(14660.55, 2112282.03]",5,4,5,545,Champions
17707,185,2,1632.0,"(75.0, 185.0]","(0.999, 2.0]","(1491.454, 3327.398]",2,1,2,212,About to Sleep
17708,187,2,1206.27,"(185.0, 373.0]","(0.999, 2.0]","(5.968999999999999, 1491.454]",1,1,1,111,Hibernating
17709,169,1,315.13,"(75.0, 185.0]","(0.999, 2.0]","(5.968999999999999, 1491.454]",2,1,1,211,About to Sleep
17711,10,2,2218.99,"(-0.001, 14.0]","(0.999, 2.0]","(1491.454, 3327.398]",5,1,2,512,Lost
17712,44,2,2450.63,"(35.0, 75.0]","(0.999, 2.0]","(1491.454, 3327.398]",3,1,2,312,Lost
17713,277,2,19404.69,"(185.0, 373.0]","(0.999, 2.0]","(14660.55, 2112282.03]",1,1,5,115,Hibernating
17714,320,1,1099.66,"(185.0, 373.0]","(0.999, 2.0]","(5.968999999999999, 1491.454]",1,1,1,111,Hibernating
17715,200,3,5897.47,"(185.0, 373.0]","(2.0, 3.0]","(3327.398, 6838.912]",1,2,3,123,Hibernating
17716,22,12,37618.14,"(14.0, 35.0]","(5.0, 207.0]","(14660.55, 2112282.03]",4,4,5,445,Champions
17718,232,1,993.47,"(185.0, 373.0]","(0.999, 2.0]","(5.968999999999999, 1491.454]",1,1,1,111,Hibernating
17719,37,15,30804.52,"(35.0, 75.0]","(5.0, 207.0]","(14660.55, 2112282.03]",3,4,5,345,Loyal
17720,26,4,7129.75,"(14.0, 35.0]","(3.0, 5.0]","(6838.912, 14660.55]",4,3,4,434,Lost
17721,72,1,6289.66,"(35.0, 75.0]","(0.999, 2.0]","(3327.398, 6838.912]",3,1,3,313,Lost
17722,96,4,18832.7,"(75.0, 185.0]","(3.0, 5.0]","(14660.55, 2112282.03]",2,3,5,235,Lost
17723,127,6,11473.34,"(75.0, 185.0]","(5.0, 207.0]","(6838.912, 14660.55]",2,4,4,244,Lost
17724,71,3,4133.3,"(35.0, 75.0]","(2.0, 3.0]","(3327.398, 6838.912]",3,2,3,323,Needs Attention
17725,16,11,24733.0,"(14.0, 35.0]","(5.0, 207.0]","(14660.55, 2112282.03]",4,4,5,445,Champions
17727,15,1,4227.45,"(14.0, 35.0]","(0.999, 2.0]","(3327.398, 6838.912]",4,1,3,413,Lost
17728,3,3,15663.12,"(-0.001, 14.0]","(2.0, 3.0]","(14660.55, 2112282.03]",5,2,5,525,Lost
17730,3,13,39898.7,"(-0.001, 14.0]","(5.0, 207.0]","(14660.55, 2112282.03]",5,4,5,545,Champions
17731,79,4,6213.04,"(75.0, 185.0]","(3.0, 5.0]","(3327.398, 6838.912]",2,3,3,233,Needs Attention
17732,4,2,1241.34,"(-0.001, 14.0]","(0.999, 2.0]","(5.968999999999999, 1491.454]",5,1,1,511,Lost
17733,38,2,5455.07,"(35.0, 75.0]","(0.999, 2.0]","(3327.398, 6838.912]",3,1,3,313,Lost
17734,53,3,5043.48,"(35.0, 75.0]","(2.0, 3.0]","(3327.398, 6838.912]",3,2,3,323,Needs Attention
17735,2,19,80240.9,"(-0.001, 14.0]","(5.0, 207.0]","(14660.55, 2112282.03]",5,4,5,545,Champions
17736,9,3,2698.12,"(-0.001, 14.0]","(2.0, 3.0]","(1491.454, 3327.398]",5,2,2,522,Potential Loyalist
17737,9,2,985.92,"(-0.001, 14.0]","(0.999, 2.0]","(5.968999999999999, 1491.454]",5,1,1,511,Lost
17738,19,4,12291.31,"(14.0, 35.0]","(3.0, 5.0]","(6838.912, 14660.55]",4,3,4,434,Lost
17739,3,8,10669.07,"(-0.001, 14.0]","(5.0, 207.0]","(6838.912, 14660.55]",5,4,4,544,Champions
17740,233,1,7964.2,"(185.0, 373.0]","(0.999, 2.0]","(6838.912, 14660.55]",1,1,4,114,Hibernating
17742,113,2,1276.04,"(75.0, 185.0]","(0.999, 2.0]","(5.968999999999999, 1491.454]",2,1,1,211,About to Sleep
17744,3,7,34337.59,"(-0.001, 14.0]","(5.0, 207.0]","(14660.55, 2112282.03]",5,4,5,545,Champions
17745,353,1,707.28,"(185.0, 373.0]","(0.999, 2.0]","(5.968999999999999, 1491.454]",1,1,1,111,Hibernating
17746,240,1,410.25,"(185.0, 373.0]","(0.999, 2.0]","(5.968999999999999, 1491.454]",1,1,1,111,Hibernating
17747,112,1,196.2,"(75.0, 185.0]","(0.999, 2.0]","(5.968999999999999, 1491.454]",2,1,1,211,About to Sleep
17749,178,2,3971.02,"(75.0, 185.0]","(0.999, 2.0]","(3327.398, 6838.912]",2,1,3,213,About to Sleep
17750,5,9,40650.84,"(-0.001, 14.0]","(5.0, 207.0]","(14660.55, 2112282.03]",5,4,5,545,Champions
17752,359,1,2050.56,"(185.0, 373.0]","(0.999, 2.0]","(1491.454, 3327.398]",1,1,2,112,Hibernating
17753,301,1,69.18,"(185.0, 373.0]","(0.999, 2.0]","(5.968999999999999, 1491.454]",1,1,1,111,Hibernating
17754,0,5,17317.5,"(-0.001, 14.0]","(3.0, 5.0]","(14660.55, 2112282.03]",5,3,5,535,Lost
17755,101,1,3547.36,"(75.0, 185.0]","(0.999, 2.0]","(3327.398, 6838.912]",2,1,3,213,About to Sleep
17757,1,30,36644.92,"(-0.001, 14.0]","(5.0, 207.0]","(14660.55, 2112282.03]",5,4,5,545,Champions
17758,19,10,31389.04,"(14.0, 35.0]","(5.0, 207.0]","(14660.55, 2112282.03]",4,4,5,445,Champions
17759,17,3,8101.02,"(14.0, 35.0]","(2.0, 3.0]","(6838.912, 14660.55]",4,2,4,424,Lost
17760,21,2,2744.27,"(14.0, 35.0]","(0.999, 2.0]","(1491.454, 3327.398]",4,1,2,412,Lost
17761,32,1,4809.78,"(14.0, 35.0]","(0.999, 2.0]","(3327.398, 6838.912]",4,1,3,413,Lost
17763,263,1,138.36,"(185.0, 373.0]","(0.999, 2.0]","(5.968999999999999, 1491.454]",1,1,1,111,Hibernating
17764,50,3,4852.37,"(35.0, 75.0]","(2.0, 3.0]","(3327.398, 6838.912]",3,2,3,323,Needs Attention
17765,158,3,1734.5,"(75.0, 185.0]","(2.0, 3.0]","(1491.454, 3327.398]",2,2,2,222,Needs Attention
17766,289,1,1074.32,"(185.0, 373.0]","(0.999, 2.0]","(5.968999999999999, 1491.454]",1,1,1,111,Hibernating
17767,15,2,2032.7,"(14.0, 35.0]","(0.999, 2.0]","(1491.454, 3327.398]",4,1,2,412,Lost
17768,8,3,12213.36,"(-0.001, 14.0]","(2.0, 3.0]","(6838.912, 14660.55]",5,2,4,524,Lost
17769,12,10,20880.89,"(-0.001, 14.0]","(5.0, 207.0]","(14660.55, 2112282.03]",5,4,5,545,Champions
17770,198,5,4913.1,"(185.0, 373.0]","(3.0, 5.0]","(3327.398, 6838.912]",1,3,3,133,Lost
17771,56,2,3114.77,"(35.0, 75.0]","(0.999, 2.0]","(1491.454, 3327.398]",3,1,2,312,Lost
17772,10,2,385.78,"(-0.001, 14.0]","(0.999, 2.0]","(5.968999999999999, 1491.454]",5,1,1,511,Lost
17774,96,4,6503.61,"(75.0, 185.0]","(3.0, 5.0]","(3327.398, 6838.912]",2,3,3,233,Needs Attention
17775,254,1,795.84,"(185.0, 373.0]","(0.999, 2.0]","(5.968999999999999, 1491.454]",1,1,1,111,Hibernating
17777,24,3,5829.29,"(14.0, 35.0]","(2.0, 3.0]","(3327.398, 6838.912]",4,2,3,423,Potential Loyalist
17779,21,3,4574.08,"(14.0, 35.0]","(2.0, 3.0]","(3327.398, 6838.912]",4,2,3,423,Potential Loyalist
17781,159,2,541.22,"(75.0, 185.0]","(0.999, 2.0]","(5.968999999999999, 1491.454]",2,1,1,211,About to Sleep
